Temp5	Temp6	Temp7	Temp8	Weight	Temp3	Temp4	time
28.95125771	29.45683289	29.01607513	28.9771843	-210.6108093	99.14830017	59.50609207	1.07002475
28.78273392	29.41794205	28.95125771	28.96422195	-215.0393982	94.59812927	59.24682236	1.107034
28.88644028	29.5475769	28.93829536	28.93829536	-216.9709473	96.49079132	59.29867554	1.143678283
28.96422195	29.46979523	28.96422195	29.01607513	-217.1403809	100.3927917	59.42831039	1.18027075
28.74384308	29.49572372	28.96422195	29.00311279	-217.184845	102.4799042	58.9745903	1.216769117
28.87347794	29.45683289	28.93829536	28.89940453	-217.3182831	105.8763275	58.66346741	1.253342083
28.88644028	29.56053925	28.93829536	29.02903938	283.3223877	107.8208466	59.02644348	1.28996735
28.84755135	29.58646774	28.91236877	28.96422195	598.5471191	98.68161774	58.9486618	1.3265393
28.96422195	29.61239433	29.00311279	28.95125771	598.4136963	93.8332901	59.31163788	1.363071617
28.91236877	29.5475769	29.01607513	28.8345871	598.4115601	97.02229309	59.15607834	1.399735033
28.87347794	29.45683289	29.00311279	29.04200172	598.319397	91.84988403	59.59683609	1.436318967
29.10681915	29.48275948	28.95125771	28.96422195	598.3787231	93.36660767	61.1654129	1.472875
28.93829536	29.5475769	28.9771843	28.89940453	598.4624023	104.2818222	62.6432457	1.509409033
28.96422195	29.71610069	28.95125771	28.93829536	598.3660278	109.907959	67.43972015	1.546037167
28.89940453	29.74202919	29.01607513	29.09385681	598.2993164	116.3767166	84.83666229	1.58258205
28.93829536	29.74202919	28.91236877	28.9771843	598.3999023	118.463829	95.63520813	1.61914825
28.96422195	29.67721176	28.87347794	28.9771843	598.1637573	120.6935425	106.667099	1.655675033
28.96422195	29.72906494	28.96422195	28.91236877	598.2908325	129.3142395	118.9175491	1.6922551
28.82162476	29.8586998	28.88644028	28.93829536	598.2177734	141.3702393	131.1161499	1.728875817
28.87347794	30.001297	28.91236877	29.02903938	598.3903809	152.1947021	142.1480408	1.7655064
28.95125771	30.001297	28.95125771	28.96422195	598.5545044	163.317337	153.516983	1.801922117
29.01607513	30.23464012	29.01607513	28.95125771	598.2686157	171.5361633	164.4710846	1.838448517
28.89940453	30.24760246	28.96422195	29.00311279	598.3035278	179.0290375	173.5714264	1.874866383
28.89940453	30.58465195	29.06793022	28.91236877	598.5216675	185.1477814	181.8161774	1.911378283
28.93829536	30.40316391	29.13274574	29.02903938	598.4793091	189.723877	189.4646149	1.947862233
28.96422195	30.81799507	29.01607513	28.93829536	598.3808594	194.4296112	195.8426208	1.984310917
29.14570999	30.72724915	28.91236877	28.96422195	598.4221191	198.3834534	200.4187164	2.020777083
28.8345871	31.20689774	28.91236877	29.08089256	598.3723755	201.1965179	203.9058838	2.057276867
29.21052742	31.20689774	28.91236877	28.9771843	598.0144653	203.4003143	206.0837402	2.093760333
28.88644028	31.21986008	28.88644028	28.96422195	598.324707	205.6689148	207.6652832	2.130187333
28.95125771	31.46616554	28.9771843	29.00311279	598.3945923	207.0819244	209.0394135	2.16663395
28.8345871	31.47912979	28.96422195	28.96422195	598.1182251	208.0671539	210.180191	2.203103617
28.9771843	31.68654442	28.95125771	29.01607513	598.2537842	208.9616241	211.2302246	2.2395687
28.9771843	31.99766731	29.02903938	28.96422195	598.2039795	209.5190582	212.2024841	2.276027933
28.80866051	32.0495224	28.95125771	28.88644028	598.1245728	210.2579651	212.9803009	2.312593217
28.96422195	32.17915726	29.00311279	28.70495224	598.0631714	211.1135559	213.5636597	2.349145067
28.87347794	32.45138931	28.95125771	28.9771843	598.0578613	211.7876587	214.0303497	2.385557383
28.93829536	32.71065521	29.01607513	28.93829536	598.0726929	212.0080414	214.6785126	2.422024917
28.91236877	32.86621857	29.01607513	28.93829536	598.1679688	212.5006561	215.0414886	2.4585398
29.09385681	33.12548828	29.00311279	28.96422195	598.2283325	213.1747589	215.3526154	2.495051333
29.09385681	33.3588295	28.95125771	29.00311279	597.963623	213.537735	215.3137207	2.5315371
29.17163658	33.63106155	29.01607513	29.06793022	597.9561768	213.9525604	215.5081787	2.56799815
29.2623806	33.87736511	28.87347794	28.82162476	597.9974976	214.3544312	215.8452301	2.604518133
29.23645401	34.14959717	28.91236877	28.96422195	598.0790405	214.4451752	216.1433868	2.640927833
29.19756317	34.31812286	28.96422195	29.08089256	597.9403076	214.2896118	216.1693115	2.677410233
29.13274574	34.6422081	28.9771843	28.93829536	598.0239868	214.3933258	216.3637695	2.713991867
29.17163658	35.07000351	28.95125771	29.00311279	598.069519	214.6655579	216.5193329	2.750439833
29.17163658	35.39408875	29.01607513	28.95125771	597.9456177	215.5859528	216.6489563	2.786827433
29.19756317	35.61446762	28.93829536	29.19756317	597.9710083	215.6507721	216.6489563	2.82324155
29.15867424	35.77003098	28.93829536	28.95125771	598.0800781	215.8063354	216.6489563	2.859750233
29.22348976	36.08115387	29.00311279	28.93829536	597.8852539	216.0785675	216.973053	2.896283617
29.23645401	36.62561798	29.02903938	29.02903938	597.8227539	216.0785675	217.1156464	2.932769617
29.21052742	36.88488388	28.93829536	29.00311279	597.6300659	216.5582123	217.3619537	2.969249367
29.21052742	37.13119125	28.9771843	28.95125771	597.7623901	217.063797	217.7638245	3.005695
29.17163658	37.31267929	28.93829536	28.93829536	597.5844727	216.9082336	218.1397552	3.0421161
29.23645401	37.52009583	28.93829536	29.01607513	597.6353149	217.0119324	218.4638367	3.078578983
29.13274574	37.8571434	28.93829536	28.93829536	597.5018921	217.0378723	218.63237	3.11525905
29.21052742	38.09048462	28.91236877	28.96422195	597.6427612	217.3878784	218.8268127	3.151814033
29.15867424	38.55717087	28.9771843	29.00311279	597.8217163	217.5175171	219.0731201	3.188457217
29.21052742	38.72569275	28.89940453	28.96422195	597.6808472	217.9841919	219.4749908	3.22501695
29.15867424	39.01089096	28.93829536	28.93829536	597.7730103	217.8804932	219.7731476	3.261461733
29.22348976	39.39979172	29.00311279	29.01607513	597.6946411	218.347168	220.0583496	3.297948067
29.17163658	39.51646423	28.9771843	29.00311279	597.6554565	218.2823486	220.2527924	3.3343665
29.15867424	39.76277161	29.00311279	28.9771843	597.6014404	218.7879333	220.4472504	3.3708149
29.21052742	40.06092834	29.08089256	29.02903938	597.6279297	218.8527527	220.8102264	3.407280283
29.15867424	40.51464844	29.04200172	28.96422195	597.4785767	218.7620087	220.9398651	3.443807117
29.15867424	40.76095581	28.9771843	28.9771843	597.5474243	219.1768341	221.0824585	3.48029825
29.09385681	41.25356674	29.06793022	29.01607513	597.6882935	219.5009155	221.0954285	3.516857117
29.2623806	41.55172348	29.08089256	28.89940453	597.5294189	219.7601929	221.0954285	3.553319733
29.21052742	41.96655655	28.91236877	28.93829536	597.7168579	220.110199	221.3287659	3.58996835
29.10681915	42.19989777	28.91236877	29.08089256	597.4616699	220.4472504	221.4454346	3.626499967
29.15867424	42.6925087	28.93829536	28.96422195	597.3864746	220.5120697	221.6139679	3.662901233
29.23645401	43.00363159	29.00311279	28.96422195	597.491333	220.6935577	221.678772	3.6994635
29.17163658	43.41846085	28.91236877	28.62717247	597.6332397	220.8361511	221.8084106	3.735855833
28.91236877	43.66476822	29.00311279	28.93829536	597.7253418	220.8880005	222.1324921	3.772308383
29.01607513	43.98885345	28.91236877	29.02903938	597.659668	221.1472778	222.1195374	3.808764417
28.89940453	44.24812317	28.88644028	28.82162476	597.4849854	221.7176666	222.3658447	3.845211383
28.96422195	44.7148056	28.93829536	29.01607513	597.6056519	221.769516	222.5473328	3.8817592
28.9771843	44.98703766	29.02903938	29.01607513	597.5654297	221.9250793	222.7547455	3.9181515
28.87347794	45.10371017	28.91236877	28.93829536	597.3843384	222.3269501	222.8973389	3.954674633
28.93829536	45.67409897	29.00311279	28.88644028	597.2636108	222.8714142	222.9621582	3.991142433
28.95125771	46.17967606	29.02903938	28.9771843	597.1619873	222.9751282	223.3381042	4.027680833
28.91236877	46.47783279	28.95125771	29.06793022	597.2583618	222.8065948	223.4288483	4.0642833
28.95125771	46.65932083	28.95125771	29.02903938	597.40448	223.3640289	223.4288483	4.100820567
28.88644028	46.71117401	28.95125771	28.96422195	597.1715088	223.545517	223.6621857	4.137308233
29.02903938	46.65932083	29.01607513	28.95125771	597.2657471	223.6621857	223.7918243	4.173796383
28.84755135	46.67228699	28.9771843	28.9771843	597.197998	224.4270325	223.9473877	4.210326733
29.02903938	46.86673737	28.93829536	29.00311279	597.2096558	224.4918518	224.0770111	4.24682545
28.91236877	46.80191803	28.89940453	29.01607513	597.1535034	224.7122192	224.1159058	4.28327075
28.93829536	47.15193176	28.95125771	29.00311279	597.4161377	224.9455719	224.4918518	4.31981855
28.9771843	47.42416382	28.93829536	29.01607513	597.0402222	225.0492706	224.8288879	4.356386433
28.93829536	47.34638596	29.00311279	29.04200172	596.9597168	225.477066	225.010376	4.3928563
29.08089256	47.41120148	28.95125771	28.9771843	597.2318726	226.1381989	224.9585266	4.429311633
28.88644028	47.63158035	28.88644028	28.9771843	597.3356323	225.9307861	225.2307587	4.465844083
29.00311279	47.87788391	28.91236877	28.96422195	597.024292	226.3845062	225.5029907	4.502312983
28.96422195	47.69639587	29.04200172	29.01607513	596.8538208	226.6437836	225.6067047	4.5386557
28.82162476	48.16308212	29.02903938	29.04200172	597.0169067	227.058609	225.8789368	4.575143333
28.95125771	48.39642334	28.95125771	28.9771843	597.0518188	227.4993591	226.1252441	4.61214145
28.89940453	48.61680222	28.9771843	28.95125771	597.2964478	227.6030731	226.4752502	4.648635633
28.91236877	48.85014343	28.93829536	28.80866051	597.149292	227.8882599	226.7345276	4.685265883
28.95125771	49.12237549	28.93829536	28.9771843	597.2572632	228.0178986	226.967865	4.721952383
28.91236877	49.35571671	28.91236877	29.02903938	597.2350464	227.9919739	227.1882477	4.758481383
28.93829536	49.61498642	28.93829536	28.9771843	597.1450195	228.1864319	227.1752777	4.795011467
28.93829536	49.77054977	28.91236877	28.9771843	597.1471558	228.0956879	227.5512238	4.831594133
28.89940453	50.00389099	29.02903938	29.02903938	597.1291504	228.4067993	227.7327118	4.868125533
28.95125771	50.30204773	29.02903938	28.95125771	596.9205322	228.5105133	227.9271545	4.9045442
28.84755135	50.52242661	28.9771843	28.95125771	596.9332275	229.0290527	228.2901306	4.940958417
28.91236877	50.84651566	28.95125771	29.00311279	596.8358154	229.0290527	228.5105133	4.977454617
28.91236877	51.27430725	29.00311279	29.04200172	596.9555054	229.1716461	228.6660767	5.014791267
29.2623806	51.5724678	28.95125771	28.9771843	596.8400269	229.5475922	229.0549774	5.051269017
29.17163658	51.79284668	28.93829536	29.00311279	597.0793457	229.8198242	229.3272095	5.087700683
29.19756317	52.01322556	28.93829536	29.01607513	596.9448853	230.0661316	229.5216675	5.1243794
29.15867424	52.24656677	28.9771843	29.04200172	596.9490967	230.1309357	229.7161102	5.161113283
29.21052742	52.50583649	28.9771843	29.01607513	596.9671021	230.5198517	229.8846436	5.197598
29.09385681	53.0503006	28.95125771	28.89940453	596.7214355	230.7531891	230.1698303	5.23425895
29.19756317	53.32252884	29.00311279	29.01607513	596.8008423	230.9865265	230.3253937	5.27080655
29.17163658	53.50401688	29.04200172	29.13274574	596.7023926	231.5569153	230.5198517	5.307356033
29.19756317	53.76328659	28.96422195	28.95125771	596.807251	231.5698853	230.7791138	5.343920133
29.21052742	53.95773697	28.93829536	28.89940453	596.7913208	231.5698853	231.1809845	5.38036795
29.19756317	54.04848099	28.95125771	29.00311279	596.6282349	231.7254486	231.2458038	5.417082367
29.14570999	54.50220108	29.00311279	28.96422195	596.7616577	231.7254486	231.4921112	5.453647533
29.09385681	54.86517715	28.96422195	28.89940453	596.7849731	232.0236053	231.686554	5.490130883
29.23645401	54.94295883	29.01607513	28.95125771	596.6695557	232.2828674	231.7902679	5.5266625
29.15867424	55.25408173	29.06793022	28.9771843	596.6452026	232.5032501	232.1791687	5.5631321
28.95125771	55.52631378	28.9771843	28.96422195	596.5869751	232.6199188	232.4254761	5.59964175
29.21052742	55.70780182	29.00311279	29.01607513	596.7521362	233.0736389	232.3476868	5.636044483
29.17163658	55.99299622	28.9771843	28.96422195	596.7352295	233.1773529	232.5421448	5.672588367
29.19756317	56.29115677	29.19756317	28.96422195	596.451416	233.3069916	232.9310455	5.709119517
29.45683289	56.39486313	29.15867424	28.9771843	596.5319214	233.3199463	233.1384583	5.745657083
29.40497971	56.71895218	29.21052742	28.9771843	596.8029785	233.825531	233.3977356	5.782149383
29.36608887	56.93932724	29.19756317	29.01607513	596.4927368	234.2273865	233.449585	5.818565817
29.45683289	57.15970612	29.52165031	28.91236877	596.5594482	234.3181305	233.825531	5.855163883
29.41794205	57.43193817	29.52165031	28.91236877	596.5107422	234.4866638	233.9681244	5.891595717
29.23645401	57.69120789	29.53461266	28.95125771	596.6060181	234.7459259	234.1625671	5.928176217
29.39201546	57.84677124	29.40497971	29.00311279	596.2661133	234.8625946	234.4088745	5.964675383
29.48275948	58.19678116	29.52165031	29.21052742	596.3635254	234.9922333	234.8625946	6.001257033
29.41794205	58.1190033	29.72906494	28.82162476	596.4789429	235.4718781	235.1866913	6.037720817
29.67721176	58.39123535	29.72906494	29.02903938	596.4407959	235.5107727	235.199646	6.074301533
29.62535667	58.63753891	29.74202919	29.01607513	596.2650146	235.7700348	235.484848	6.1108195
29.52165031	58.9486618	29.93647957	29.00311279	596.2861938	235.9774628	235.5496674	6.147340217
29.67721176	59.15607834	30.001297	28.96422195	596.1856079	236.1719055	235.7959747	6.183975
29.67721176	59.36349106	29.97537041	29.02903938	596.3084717	236.6904449	235.9255981	6.220564567
29.67721176	59.41534805	30.1438942	28.9771843	596.383667	236.6515503	236.2885742	6.257048283
29.66424751	59.57090759	30.18278503	28.9771843	596.2406616	237.1052704	236.5478516	6.293588067
29.6901741	59.79128647	30.11796761	28.95125771	596.177124	237.144165	236.6385956	6.330000867
29.8586998	60.1413002	30.1438942	29.00311279	596.1390381	237.3904724	237.0145264	6.366556967
29.81980896	60.08944702	30.33834648	29.00311279	596.2470093	237.5330658	237.1700897	6.40303845
29.87166214	60.38760376	30.45501709	28.9771843	596.2650146	237.6238098	237.2867584	6.439557317
29.92351723	60.64687347	30.39019966	28.91236877	596.1485596	237.8571625	237.4034271	6.476051467
29.93647957	60.82836151	30.68836021	28.95125771	596.0183105	237.9738312	237.7404785	6.512532517
29.87166214	61.02281189	30.64946938	28.96422195	595.8562622	238.2071686	237.9997559	6.54911545
30.07907867	61.08763123	30.66243362	29.08089256	596.0363159	238.3108826	238.0645752	6.5856473
30.13093185	61.38579178	30.62354279	28.93829536	595.8742676	238.3756866	238.3238373	6.622230583
30.16982269	61.619133	30.92170143	28.93829536	595.9071045	238.5960693	238.440506	6.65867725
30.1438942	61.63209534	30.98651886	29.04200172	595.9536743	238.53125	238.4664307	6.695177383
30.10500526	61.86543655	30.89577484	29.13274574	596.1538696	238.7775574	238.634964	6.731747567
30.37723732	62.16359711	30.66243362	28.93829536	596.0839233	239.0368347	239.0108948	6.769042467
30.4290905	62.07285309	31.1680069	29.02903938	595.7440186	239.3090668	239.2183228	6.805589283
30.72724915	62.35804749	31.20689774	29.09385681	595.9388428	239.5294342	239.4646149	6.842005533
30.4290905	62.26730347	31.14208031	29.01607513	595.7440186	239.9831543	239.5553589	6.87853705
30.58465195	62.51361084	31.41431236	29.36608887	595.6815186	240.0738983	239.7368469	6.914999117
30.58465195	62.48768234	31.41431236	29.2623806	595.8340454	240.009079	239.9831543	6.95146925
30.70132256	62.6432457	31.40135002	29.28830719	595.7598877	240.216507	240.1387177	6.987894417
30.57168961	62.81176758	31.66061783	29.30127144	595.5544434	240.2683563	240.307251	7.024380117
30.64946938	63.03214645	31.69950867	29.49572372	595.5640259	240.4628143	240.5016937	7.060849717
30.94762802	63.10992813	31.72543526	29.58646774	595.7747192	240.7609711	240.8387451	7.097309467
30.92170143	63.56364822	31.85507011	29.53461266	595.7810669	241.3832092	241.1628265	7.1337712
30.88281059	63.56364822	31.91988754	29.45683289	595.6889648	241.681366	241.3832092	7.17023735
30.89577484	63.7580986	31.89395905	29.80684471	595.6243896	241.681366	241.4739532	7.206813717
30.63650513	63.84884262	32.15322876	29.79388237	595.5692749	241.9276733	241.77211	7.24333545
31.23282433	64.34145355	32.0495224	29.71610069	595.4348145	241.9406433	241.966568	7.279831483
31.18097115	64.0692215	32.17915726	29.94944382	595.3977661	242.4202881	242.2776947	7.316233833
31.11615372	64.34145355	32.25693512	29.98833466	595.430542	242.6795502	242.4202881	7.352643867
31.11615372	64.35441589	32.38656998	30.01426125	595.6010742	242.9647522	242.7443695	7.389146533
31.15504456	64.53590393	32.3347168	30.23464012	595.4581299	243.0295715	242.8091888	7.425627533
31.44023895	64.60072327	32.56805801	30.18278503	595.4644775	243.3795776	243.2369843	7.462075167
31.3106041	64.53590393	32.63287735	30.24760246	595.3278809	243.8332977	243.4962463	7.498533633
31.28467751	64.80813599	32.91807175	30.57168961	595.3945923	243.8332977	243.6907043	7.53506115
31.34949493	64.88591766	32.91807175	30.50687218	595.3352661	244.0666504	243.625885	7.571501183
31.40135002	64.80813599	33.06066895	30.49390793	595.1616211	244.1962738	243.911087	7.6079989
31.56987381	65.05444336	33.09955978	30.66243362	595.1658325	244.3907318	244.1314545	7.644530083
31.5958004	65.14518738	33.15141296	30.70132256	595.0779419	244.4685059	244.5592499	7.681038967
31.62172699	65.27482605	33.30697632	30.75317764	595.1276855	244.8703766	244.7537079	7.7174784
31.5958004	65.37853241	33.60513306	30.90873909	594.9328613	244.5851746	244.9351959	7.753947217
31.89395905	65.53408813	33.57920837	30.98651886	595.1520386	245.0518646	245.1685333	7.790394117
31.89395905	65.52112579	33.55327988	31.0254097	594.9455566	245.401886	245.2722473	7.826827833
31.82914352	65.7155838	33.86440277	31.21986008	595.0281372	245.7129974	245.49263	7.863355033
32.07544708	65.85817719	33.76069641	31.0254097	595.1171265	245.5185547	245.5574341	7.8998368
32.1921196	66.02670288	34.05885315	31.46616554	595.0684204	245.4666901	245.8296661	7.93633545
32.15322876	66.03966522	34.33108902	31.53098297	594.9837036	245.7778168	245.9074554	7.972836883
32.25693512	65.98781586	34.34405136	31.49209404	594.8735352	245.2722473	246.1537628	8.009345467
32.3347168	66.22115326	34.57739258	31.7643261	594.80896	245.298172	246.4908142	8.0458436
32.39953232	66.20819092	34.60332108	31.82914352	595.0249634	245.7518921	246.6074829	8.0823447
32.39953232	66.48042297	34.79777145	31.91988754	594.9074707	245.7778168	246.6334076	8.118764233
32.56805801	66.49338531	35.00518799	32.07544708	594.7062378	246.2056122	246.7500763	8.155412333
32.50324249	66.70079803	35.07000351	32.25693512	595.0281372	246.5296936	247.0871277	8.1919424
32.59398651	66.72673035	35.29038239	32.25693512	594.6914063	247.3723297	247.5019531	8.228483167
32.84029007	66.70079803	35.58854294	32.38656998	594.8862915	247.6445618	247.6704865	8.26500265
32.80139923	67.05081177	35.93855286	32.43842316	594.5431519	247.6056671	247.8001099	8.301488783
32.76251221	66.96006775	35.84780884	32.76251221	594.7232056	247.2686157	247.8519745	8.337948167
33.0477066	67.21933746	36.02929688	32.65880203	594.6511841	247.3204651	247.7871552	8.37434665
33.08659744	67.19341278	36.26264191	32.91807175	594.4891357	247.3723297	248.0982819	8.410862883
33.02177811	67.21933746	36.39227295	32.89214325	594.6437378	247.7353058	248.0982819	8.447351867
33.30697632	67.4526825	36.43116379	33.1903038	594.197937	247.9297485	248.3834686	8.483859167
33.28104782	67.4526825	36.80710602	33.24215698	594.2201538	247.8649292	248.629776	8.520344883
33.29401016	67.4526825	37.11822891	33.43661118	594.3927612	248.0593872	248.9409027	8.55681055
33.31993866	67.71195221	37.29971695	33.37179184	594.265686	248.0464172	249.0575714	8.59318775
33.5014267	67.67305756	37.50712967	33.6440239	593.9533081	248.435318	249.0964661	8.629647983
33.3588295	67.72491455	37.8571434	33.61809921	594.21698	248.25383	249.4723969	8.666221633
33.56624222	67.93232727	38.0256691	33.95514679	594.2974854	248.3575439	249.5761108	8.70267005
33.60513306	67.99714661	38.24604797	33.87736511	594.3250122	248.0593872	249.6409302	8.739232667
33.63106155	68.24345398	38.57013321	34.09774399	594.0422974	248.3575439	249.8353729	8.775748883
33.43661118	68.06196594	38.79051208	34.3570137	594.2752686	248.7982941	250.1335297	8.81227735
33.55327988	68.23049164	38.98496246	34.40886688	594.1534424	248.9279327	250.4187317	8.848658283
33.54031754	68.48975372	39.25719452	34.65517426	594.2466431	248.616806	250.4576263	8.885141483
33.61809921	68.42494202	39.51646423	34.57739258	594.0623779	248.616806	250.8465271	8.921705433
33.57920837	68.4508667	39.67202759	34.90147781	594.2476807	249.2779541	250.8854218	8.958159633
33.74773407	68.81384277	40.03500366	35.07000351	594.0687256	249.9001923	250.7687378	8.994751367
33.76069641	68.68421173	40.43687057	35.09593201	594.0009766	249.5372162	250.8465271	9.03130015
33.86440277	68.74902344	40.67021179	35.36816406	594.1704102	249.2520142	251.1576538	9.067803933
33.81254959	68.95644379	40.90355301	35.64039612	594.1693726	248.8371887	251.3261719	9.104268583
33.99403763	68.96940613	41.34431076	35.39408875	593.8283691	249.1353455	251.5206299	9.14074635
33.99403763	68.94347382	41.77210236	35.91262817	593.831543	250.0687256	251.5465546	9.177311683
34.01996613	69.02125549	41.92766571	36.14596939	593.9871826	249.7705536	251.7280426	9.21374305
34.08478165	68.96940613	42.19989777	36.06818771	593.8897705	249.7705536	251.8187866	9.2501904
34.25330734	69.18978119	42.45916748	36.39227295	593.7753906	249.6409302	251.94841	9.286655767
34.2144165	69.2157135	42.6925087	36.58672714	593.9564819	250.0687256	252.1817627	9.323341533
34.27923203	69.15089417	43.09437561	36.98859406	593.8675537	249.9779816	252.3632507	9.359784517
34.6422081	69.16385651	43.34067917	37.04044724	593.4873657	249.9001923	252.5188141	9.3962835
34.53850174	69.39720154	43.66476822	37.32564163	593.6811523	250.0687256	252.5058441	9.43283265
34.68109894	69.41016388	43.84625626	37.39046097	593.600708	249.7964935	252.4410248	9.469303633
34.74591827	69.39720154	44.29997635	37.63676453	593.5615234	250.0687256	252.5965881	9.505817833
34.83666229	69.70832062	44.63702393	37.76639938	593.5657349	249.4594421	252.8428955	9.5422726
34.86258698	69.64350128	44.81851196	38.0256691	593.5339966	249.8483429	252.9725342	9.57869355
35.05704117	69.68239594	45.37594223	38.24604797	593.4810181	250.8206024	253.1540222	9.6151955
35.03111267	69.87684631	45.55743027	38.57013321	593.4577026	250.9502258	253.2447662	9.651709883
35.30334473	69.91573334	45.8815155	38.85532761	593.0997925	251.1446838	253.2966156	9.688154967
35.32927322	69.87684631	46.14078522	39.0238533	593.1453247	250.7687378	253.348465	9.724635783
35.31630707	69.92869568	46.69821167	39.06274414	593.4216919	250.8206024	253.4910736	9.7610923
35.49779892	70.17500305	46.9056282	39.47757339	593.0966187	250.5094757	253.5947723	9.797570383
35.5237236	70.17500305	47.11304092	39.73684311	592.9758911	250.5483704	253.6077423	9.833981317
35.61446762	70.18796539	47.41120148	39.76277161	592.8414307	250.289093	253.6984863	9.8704959
35.89966202	70.43427277	47.61861801	40.25538254	592.6264648	250.9631958	253.8021851	9.9070462
35.75706482	70.43427277	48.02048492	40.54057693	592.8392944	250.9372711	254.0225677	9.943511967
35.77003098	70.65465546	48.31864166	40.83873749	592.8710327	250.7168884	254.0744171	9.979973667
35.95151901	70.68058014	48.5260582	41.02022552	592.9006958	251.585434	254.0225677	10.01639468
36.06818771	70.64168549	48.78532791	41.18874741	592.835022	251.8187866	254.2559052	10.05292458
36.27560425	70.87503052	49.05755997	41.46097946	592.7069092	251.4558105	254.1781311	10.08940287
36.14596939	70.82317352	49.4983139	41.73321152	592.7460938	251.3391418	254.5281372	10.12594173
36.27560425	71.16022491	49.8094368	41.99248123	592.8615112	251.2872772	254.4762878	10.16243647
36.56079865	71.0694809	49.97796249	41.97951889	592.8329468	251.9354553	254.6707458	10.19898008
36.58672714	71.34171295	50.65206146	42.22582245	592.8382568	252.246582	254.7744446	10.2354285
36.72932434	71.39356995	50.7168808	42.43323898	592.7524414	252.8169708	254.7614899	10.27186702
36.74228668	71.43245697	50.98911285	42.75732422	592.7418823	252.9854889	254.9170532	10.30836008
36.82006836	71.62690735	51.45579529	42.91288757	592.7831421	252.4928894	254.9689026	10.34477447
36.9756279	71.61394501	51.72802734	43.17215729	592.7979736	252.5317688	255.1633453	10.38127568
37.19600677	71.91210938	51.96136856	43.49624252	592.6190186	252.2725067	255.21521	10.41767402
37.24786377	71.88617706	52.24656677	43.7166214	592.5162964	252.9595642	255.4485474	10.45415687
37.45527649	72.00285339	52.66139603	44.19626617	592.5978394	252.9077148	255.3578033	10.49056607
37.55898285	72.14544678	52.93362808	44.39072037	592.3701782	252.6354828	255.305954	10.5271318
37.77936172	72.53434753	53.2577095	44.72776794	592.3119507	253.1410522	255.383728	10.56361363
37.68861771	72.32693481	53.47808838	44.90925598	592.2918091	252.7780762	255.5133667	10.60006695
